user,item,Time
9776,10665,"01 27, 2014"
5215,10665,"01 26, 2014"
14238,10665,"01 22, 2014"
6603,10665,"12 30, 2013"
13383,10665,"10 15, 2013"
6589,10664,"03 30, 2013"
7251,10664,"03 29, 2013"
10270,10665,"05 14, 2013"
12997,10664,"03 29, 2013"
12710,10665,"02 27, 2013"
7661,10664,"03 29, 2013"
7527,10664,"03 29, 2013"
7315,10664,"03 28, 2013"
12039,10664,"03 28, 2013"
7594,10665,"02 20, 2013"
11356,10665,"02 13, 2013"
4525,10665,"02 13, 2013"
3761,10666,"11 17, 2015"
14118,10664,"03 27, 2013"
14797,10664,"03 27, 2013"
7527,10665,"01 28, 2013"
7308,10664,"03 27, 2013"
7528,10664,"03 27, 2013"
6804,10666,"10 8, 2014"
14802,10664,"03 27, 2013"
2928,10666,"07 27, 2014"
7409,10664,"03 27, 2013"
9579,10664,"03 27, 2013"
2678,10666,"04 24, 2014"
7665,10664,"03 26, 2013"
2803,10666,"04 3, 2014"
11741,10666,"03 20, 2014"
14904,10664,"03 26, 2013"
7680,10664,"03 26, 2013"
12825,10666,"01 10, 2014"
13328,10666,"11 28, 2013"
3380,10664,"03 25, 2013"
14183,10666,"10 20, 2013"
7524,10666,"10 18, 2013"
5375,10666,"10 10, 2013"
6524,10666,"09 9, 2013"
15221,10666,"08 5, 2013"
7327,10666,"08 5, 2013"
11723,10667,"04 22, 2013"
9645,10668,"03 31, 2013"
12648,10668,"03 2, 2015"
11865,10666,"07 13, 2013"
6681,10668,"04 12, 2014"
13453,10668,"03 28, 2014"
14841,10668,"02 25, 2014"
6477,10666,"07 8, 2013"
14861,10668,"12 21, 2013"
32,10668,"12 18, 2013"
5687,10668,"11 10, 2013"
12865,10668,"08 12, 2013"
6679,10668,"06 18, 2013"
10541,10666,"06 15, 2013"
3589,10666,"06 14, 2013"
13394,10666,"06 14, 2013"
6548,10668,"04 27, 2013"
10268,10666,"06 11, 2013"
7039,10668,"04 18, 2013"
7610,10666,"06 11, 2013"
13268,10668,"04 13, 2013"
13141,10668,"04 6, 2013"
7315,10666,"06 6, 2013"
8140,10668,"04 1, 2013"
9402,10667,"08 24, 2016"
3808,10667,"05 4, 2016"
9859,10667,"03 1, 2016"
6316,10667,"01 3, 2016"
12788,10667,"12 16, 2015"
3299,10667,"12 11, 2015"
10355,10667,"11 17, 2015"
4012,10669,"03 15, 2016"
7271,10667,"11 4, 2015"
6929,10667,"10 31, 2015"
13464,10669,"09 6, 2015"
1522,10667,"10 16, 2015"
3746,10669,"08 2, 2015"
4638,10669,"07 30, 2015"
6533,10670,"09 12, 2016"
13520,10669,"07 12, 2015"
5453,10670,"03 5, 2015"
3721,10670,"02 9, 2015"
4821,10670,"01 30, 2015"
2499,10670,"01 24, 2015"
13563,10670,"01 15, 2015"
9565,10670,"01 5, 2015"
7805,10670,"12 9, 2014"
12013,10670,"12 5, 2014"
14564,10670,"12 3, 2014"
6631,10670,"11 23, 2014"
14787,10669,"05 23, 2015"
3314,10669,"05 21, 2015"
9193,10670,"10 31, 2014"
14595,10670,"09 16, 2014"
5246,10669,"05 11, 2015"
10652,10669,"04 19, 2015"
6515,10670,"06 22, 2014"
11441,10670,"06 1, 2014"
8909,10669,"03 23, 2015"
12231,10670,"05 9, 2014"
2606,10670,"05 6, 2014"
13657,10670,"04 29, 2014"
14834,10670,"03 24, 2014"
5549,10670,"07 28, 2013"
6561,10670,"07 19, 2013"
7502,10670,"04 29, 2013"
7488,10670,"04 22, 2013"
6590,10670,"04 11, 2013"
4549,10669,"01 22, 2015"
11515,10670,"04 3, 2013"
11864,10670,"03 29, 2013"
3055,10669,"04 12, 2014"
11412,10667,"05 28, 2015"
11146,10667,"04 3, 2015"
2458,10667,"03 29, 2015"
11620,10667,"03 16, 2015"
7388,10671,"04 21, 2016"
1052,10671,"02 29, 2016"
13065,10671,"03 20, 2015"
12907,10671,"08 10, 2014"
14078,10667,"03 7, 2015"
12409,10671,"07 29, 2014"
2853,10671,"07 18, 2014"
6603,10671,"11 25, 2013"
7642,10671,"06 26, 2013"
9379,10671,"06 20, 2013"
6347,10671,"06 1, 2013"
7518,10671,"05 29, 2013"
7594,10671,"05 26, 2013"
14585,10671,"05 24, 2013"
9702,10671,"05 23, 2013"
11759,10667,"02 28, 2015"
6263,10667,"02 26, 2015"
8800,10667,"02 21, 2015"
9610,10672,"04 9, 2017"
15215,10672,"02 17, 2017"
14631,10672,"12 29, 2016"
11123,10672,"12 9, 2016"
7626,10673,"05 17, 2013"
13320,10673,"05 17, 2013"
14049,10672,"08 6, 2016"
13203,10673,"07 18, 2016"
13557,10673,"07 14, 2016"
13198,10672,"07 23, 2016"
13697,10673,"06 2, 2016"
14424,10667,"12 29, 2014"
2425,10672,"05 29, 2016"
11091,10672,"05 6, 2016"
10676,10673,"04 15, 2016"
6533,10673,"10 31, 2015"
15018,10673,"09 13, 2015"
7729,10673,"09 13, 2015"
7484,10673,"08 11, 2015"
10487,10673,"07 23, 2015"
14136,10673,"07 19, 2015"
7910,10673,"06 10, 2015"
11119,10672,"10 7, 2015"
6589,10673,"05 20, 2015"
7606,10673,"05 20, 2015"
3378,10673,"05 19, 2015"
7307,10673,"03 27, 2015"
11031,10672,"09 23, 2015"
2765,10673,"02 13, 2015"
4544,10672,"07 30, 2015"
7492,10673,"01 14, 2014"
7036,10673,"11 28, 2013"
10453,10674,"01 24, 2017"
11797,10672,"05 18, 2015"
4235,10673,"09 22, 2013"
7523,10673,"09 14, 2013"
11055,10673,"08 18, 2013"
14919,10673,"08 12, 2013"
7528,10673,"08 11, 2013"
11991,10673,"07 23, 2013"
6306,10672,"01 6, 2015"
4025,10667,"09 28, 2014"
231,10667,"09 23, 2014"
7748,10673,"06 19, 2013"
7787,10672,"11 24, 2014"
13901,10672,"09 12, 2014"
7511,10673,"06 10, 2013"
6784,10667,"09 6, 2014"
7578,10673,"06 4, 2013"
13030,10672,"04 14, 2014"
7588,10673,"05 30, 2013"
13678,10673,"05 28, 2013"
12103,10667,"08 30, 2014"
1518,10667,"08 29, 2014"
7594,10673,"05 27, 2013"
7518,10673,"05 26, 2013"
7321,10673,"05 22, 2013"
9777,10672,"11 21, 2013"
5666,10674,"11 13, 2015"
14046,10667,"08 16, 2014"
665,10672,"11 4, 2013"
12508,10672,"10 28, 2013"
14556,10674,"08 30, 2015"
89,10672,"09 17, 2013"
5161,10667,"08 6, 2014"
14583,10667,"07 29, 2014"
3830,10674,"05 7, 2015"
4973,10667,"07 16, 2014"
5158,10674,"01 2, 2015"
12291,10674,"11 20, 2014"
2451,10674,"11 14, 2014"
6859,10674,"10 4, 2014"
325,10674,"09 18, 2014"
12916,10674,"08 12, 2014"
5913,10674,"08 7, 2014"
10178,10667,"03 21, 2014"
2585,10667,"03 1, 2014"
12362,10674,"07 3, 2014"
6770,10674,"06 28, 2014"
13626,10674,"06 8, 2014"
11261,10674,"04 28, 2014"
2705,10674,"03 25, 2014"
12872,10674,"02 20, 2014"
13786,10674,"01 22, 2014"
10102,10667,"10 31, 2013"
11661,10674,"01 19, 2014"
14747,10667,"10 10, 2013"
9556,10667,"10 1, 2013"
2902,10667,"09 3, 2013"
14294,10667,"08 24, 2013"
5035,10675,"12 5, 2015"
4601,10675,"01 13, 2015"
14323,10675,"08 6, 2014"
4543,10675,"07 30, 2014"
1955,10675,"07 29, 2014"
6492,10675,"07 25, 2014"
3342,10675,"07 23, 2014"
13284,10675,"07 5, 2014"
10096,10667,"08 4, 2013"
10910,10675,"06 21, 2014"
13302,10675,"06 21, 2014"
7278,10675,"07 18, 2013"
11383,10667,"07 31, 2013"
9895,10667,"07 18, 2013"
14623,10667,"07 6, 2013"
11792,10676,"01 11, 2018"
13062,10676,"11 15, 2017"
13079,10676,"10 10, 2017"
3680,10676,"05 27, 2017"
12436,10676,"02 8, 2017"
4717,10676,"01 10, 2017"
14211,10676,"03 9, 2016"
344,10676,"07 26, 2015"
12521,10676,"05 12, 2015"
12431,10676,"03 18, 2015"
14131,10676,"01 25, 2015"
10421,10676,"11 24, 2014"
5304,10676,"11 20, 2014"
414,10676,"11 19, 2014"
13073,10676,"09 10, 2014"
13555,10676,"07 26, 2014"
7602,10676,"06 27, 2014"
12485,10676,"06 16, 2014"
12316,10676,"06 8, 2014"
14113,10676,"06 1, 2014"
6515,10676,"05 26, 2014"
12556,10676,"05 15, 2014"
295,10676,"05 12, 2014"
6400,10676,"05 11, 2014"
13964,10676,"05 8, 2014"
10677,10676,"04 27, 2014"
12418,10677,"02 13, 2011"
13467,10676,"04 25, 2014"
10734,10676,"04 24, 2014"
14338,10676,"04 9, 2014"
9140,10676,"03 31, 2014"
13920,10677,"03 23, 2018"
13594,10678,"04 16, 2013"
14991,10677,"01 26, 2018"
14274,10677,"01 21, 2018"
11337,10678,"07 11, 2016"
4339,10676,"03 6, 2014"
5527,10676,"03 5, 2014"
7381,10676,"03 1, 2014"
12376,10676,"02 26, 2014"
2942,10676,"02 21, 2014"
12678,10677,"10 14, 2017"
9331,10678,"09 22, 2014"
12053,10678,"09 7, 2014"
4523,10678,"07 23, 2014"
12722,10678,"04 27, 2014"
13022,10678,"03 20, 2014"
4804,10676,"01 30, 2014"
6804,10677,"06 22, 2017"
15092,10677,"05 27, 2017"
12319,10676,"01 19, 2014"
12553,10678,"01 26, 2014"
14009,10677,"05 1, 2017"
8192,10677,"04 27, 2017"
12892,10677,"03 27, 2017"
11850,10676,"12 27, 2013"
13966,10676,"12 25, 2013"
11279,10677,"03 19, 2017"
6537,10677,"03 18, 2017"
4922,10678,"11 8, 2013"
13549,10677,"02 28, 2017"
12719,10677,"02 16, 2017"
7426,10678,"09 18, 2013"
4130,10677,"02 8, 2017"
7521,10678,"09 16, 2013"
11633,10676,"11 12, 2013"
13098,10676,"11 11, 2013"
6305,10678,"06 3, 2013"
7054,10677,"01 5, 2017"
115,10677,"12 20, 2016"
8178,10677,"12 7, 2016"
7777,10678,"05 13, 2013"
7096,10677,"09 27, 2016"
7239,10676,"09 22, 2013"
10003,10677,"08 28, 2016"
11954,10678,"04 23, 2013"
7729,10678,"04 22, 2013"
7691,10678,"04 22, 2013"
7423,10678,"04 18, 2013"
7315,10676,"09 11, 2013"
12840,10677,"07 29, 2016"
11050,10676,"08 17, 2013"
2290,10677,"04 30, 2016"
12753,10677,"04 25, 2016"
4525,10676,"08 9, 2013"
12697,10676,"07 24, 2013"
13781,10677,"03 5, 2016"
11338,10676,"07 7, 2013"
9388,10677,"02 5, 2016"
4607,10676,"06 26, 2013"
7805,10677,"01 20, 2016"
12542,10677,"01 18, 2016"
13985,10677,"01 17, 2016"
7782,10676,"06 17, 2013"
32,10677,"01 8, 2016"
12516,10676,"06 11, 2013"
5123,10677,"11 18, 2015"
11340,10676,"06 2, 2013"
12866,10677,"09 26, 2015"
14906,10677,"09 19, 2015"
12104,10677,"09 12, 2015"
12499,10676,"05 22, 2013"
4549,10677,"08 26, 2015"
7511,10676,"05 17, 2013"
12381,10676,"05 16, 2013"
15010,10677,"08 16, 2015"
11217,10676,"05 7, 2013"
11692,10676,"05 7, 2013"
2797,10676,"05 4, 2013"
13766,10677,"08 1, 2015"
9139,10677,"07 27, 2015"
7080,10676,"04 27, 2013"
14939,10676,"04 25, 2013"
4838,10676,"04 23, 2013"
12516,10677,"06 9, 2015"
5406,10677,"06 5, 2015"
11485,10676,"04 19, 2013"
13080,10677,"05 21, 2015"
14109,10677,"05 7, 2015"
5541,10677,"05 5, 2015"
6653,10676,"04 15, 2013"
6686,10676,"04 15, 2013"
13773,10677,"03 26, 2015"
14564,10677,"03 22, 2015"
12498,10676,"04 13, 2013"
3281,10677,"02 20, 2015"
15240,10677,"01 5, 2015"
4627,10676,"04 9, 2013"
5526,10679,"10 17, 2016"
14687,10679,"10 9, 2016"
13866,10679,"10 1, 2016"
13543,10679,"09 8, 2016"
9125,10677,"11 20, 2014"
8878,10679,"09 5, 2016"
11178,10677,"11 15, 2014"
4717,10679,"08 26, 2016"
4878,10679,"08 24, 2016"
14801,10679,"08 23, 2016"
13542,10679,"08 22, 2016"
12140,10677,"11 2, 2014"
12530,10679,"08 19, 2016"
13117,10677,"10 27, 2014"
5304,10677,"10 19, 2014"
13467,10677,"10 14, 2014"
7538,10677,"10 13, 2014"
8378,10679,"08 20, 2013"
8820,10679,"08 14, 2013"
5495,10679,"07 29, 2013"
1686,10677,"04 18, 2014"
44,10677,"12 30, 2013"
7654,10677,"12 4, 2013"
2711,10677,"09 22, 2013"
6532,10677,"08 22, 2013"
3981,10677,"02 12, 2013"
7574,10677,"09 11, 2012"
5325,10677,"09 17, 2011"
11157,10677,"04 26, 2011"
3357,10680,"02 22, 2015"
7641,10680,"03 12, 2014"
7295,10680,"12 9, 2013"
14093,10680,"11 10, 2013"
7642,10680,"07 18, 2013"
11991,10680,"06 29, 2013"
7587,10680,"06 29, 2013"
7511,10680,"06 28, 2013"
7315,10680,"06 26, 2013"
7528,10680,"06 26, 2013"
7532,10680,"06 25, 2013"
3008,10680,"06 23, 2013"
13725,10681,"11 30, 2017"
12345,10681,"11 4, 2017"
10463,10682,"07 9, 2013"
11540,10681,"10 26, 2017"
14780,10681,"10 5, 2017"
7642,10682,"06 26, 2013"
8511,10682,"06 17, 2013"
8554,10681,"09 24, 2017"
12525,10682,"05 28, 2013"
7631,10682,"05 26, 2013"
12760,10681,"09 15, 2017"
11536,10681,"09 15, 2017"
15174,10681,"09 11, 2017"
10436,10681,"09 8, 2017"
6925,10682,"05 6, 2013"
7518,10682,"05 2, 2013"
13669,10682,"04 25, 2013"
13678,10682,"04 25, 2013"
14807,10682,"04 21, 2013"
6347,10682,"04 21, 2013"
3279,10681,"09 4, 2017"
15137,10681,"09 4, 2017"
13587,10681,"09 4, 2017"
13068,10681,"09 3, 2017"
12771,10681,"09 2, 2017"
13764,10681,"09 1, 2017"
11992,10681,"01 23, 2017"
2853,10681,"03 22, 2015"
3359,10681,"03 5, 2015"
11441,10681,"05 4, 2014"
11952,10681,"01 28, 2014"
12463,10681,"01 27, 2014"
14116,10681,"01 14, 2014"
7294,10681,"01 8, 2014"
8253,10681,"10 19, 2013"
1927,10681,"10 17, 2013"
7547,10681,"08 20, 2013"
1888,10683,"01 9, 2015"
4543,10683,"12 25, 2014"
7701,10681,"07 17, 2013"
8230,10681,"07 8, 2013"
5304,10683,"08 18, 2014"
10487,10683,"08 6, 2014"
7527,10681,"06 7, 2013"
14814,10681,"06 6, 2013"
15073,10681,"06 6, 2013"
7502,10681,"06 4, 2013"
3375,10681,"06 3, 2013"
13827,10683,"07 17, 2014"
13098,10683,"07 15, 2014"
3366,10681,"06 2, 2013"
13302,10683,"03 24, 2014"
14163,10681,"05 25, 2013"
5812,10681,"05 24, 2013"
7413,10683,"03 10, 2014"
15195,10683,"02 21, 2014"
14228,10683,"12 1, 2013"
7300,10683,"11 26, 2013"
11992,10683,"11 14, 2013"
7627,10683,"11 13, 2013"
7717,10683,"10 28, 2013"
7615,10683,"10 22, 2013"
11990,10683,"08 3, 2013"
7311,10683,"05 28, 2013"
7701,10683,"03 23, 2013"
8030,10683,"03 18, 2013"
12721,10684,"05 19, 2014"
7602,10684,"04 18, 2014"
11706,10684,"03 28, 2014"
13602,10684,"02 28, 2014"
11421,10684,"01 15, 2014"
6228,10684,"12 14, 2013"
9879,10684,"09 1, 2013"
14224,10684,"06 5, 2013"
2347,10684,"05 8, 2013"
7215,10684,"05 6, 2013"
6072,10684,"05 4, 2013"
7163,10685,"09 15, 2015"
7178,10685,"05 15, 2015"
9390,10685,"04 11, 2015"
8333,10685,"04 6, 2015"
2859,10685,"10 11, 2014"
5889,10685,"04 6, 2014"
1700,10685,"01 31, 2014"
5394,10685,"01 9, 2014"
2141,10685,"01 8, 2014"
440,10685,"12 16, 2013"
1476,10685,"06 6, 2013"
12457,10686,"01 6, 2017"
14774,10686,"08 25, 2016"
12429,10686,"08 3, 2016"
14694,10686,"07 19, 2016"
2606,10686,"06 10, 2016"
8194,10686,"04 4, 2015"
5497,10686,"03 3, 2015"
14342,10686,"02 24, 2015"
7488,10686,"01 29, 2015"
8140,10686,"07 17, 2014"
6515,10686,"04 15, 2014"
2307,10686,"08 13, 2013"
14861,10686,"08 10, 2013"
12905,10687,"10 22, 2015"
13712,10687,"07 7, 2015"
8456,10687,"05 31, 2015"
6523,10687,"04 1, 2015"
7478,10687,"01 2, 2015"
2928,10687,"12 25, 2014"
5416,10687,"10 18, 2014"
8274,10687,"10 18, 2014"
5463,10687,"10 3, 2014"
7649,10687,"01 12, 2014"
7667,10687,"06 9, 2013"
12640,10688,"04 12, 2013"
3082,10688,"11 11, 2015"
12431,10688,"02 21, 2015"
9499,10688,"10 27, 2014"
10310,10688,"09 21, 2014"
10647,10688,"07 13, 2014"
10589,10688,"07 10, 2014"
10872,10688,"07 10, 2014"
13348,10688,"07 9, 2014"
6428,10688,"06 2, 2014"
10012,10688,"12 21, 2013"
4029,10688,"11 24, 2013"
7675,10688,"08 16, 2013"
7017,10688,"05 29, 2013"
14065,10688,"05 26, 2013"
7213,10688,"04 21, 2013"
1760,10689,"05 1, 2013"
14378,10689,"09 21, 2014"
58,10689,"09 20, 2014"
8820,10689,"09 19, 2014"
13897,10689,"08 27, 2014"
14379,10689,"07 18, 2014"
10764,10689,"06 1, 2014"
10557,10689,"05 31, 2014"
783,10689,"04 9, 2014"
5374,10689,"12 19, 2013"
12637,10689,"11 16, 2013"
14307,10689,"11 6, 2013"
2831,10689,"10 28, 2013"
1480,10689,"09 3, 2013"
9727,10690,"07 15, 2016"
14596,10690,"05 28, 2015"
11363,10690,"11 3, 2014"
2867,10690,"08 25, 2014"
6663,10690,"06 11, 2014"
9835,10690,"05 12, 2014"
3508,10690,"01 10, 2014"
2853,10690,"10 15, 2013"
9114,10690,"07 31, 2013"
2040,10690,"07 9, 2013"
10932,10690,"05 28, 2013"
7708,10691,"03 17, 2013"
9474,10691,"02 17, 2017"
8622,10691,"01 5, 2017"
1801,10691,"05 29, 2016"
4918,10691,"05 18, 2016"
1750,10691,"03 16, 2016"
9644,10691,"02 28, 2016"
455,10691,"01 18, 2016"
4448,10691,"12 19, 2015"
2082,10691,"10 12, 2015"
2032,10691,"10 2, 2015"
8027,10691,"08 10, 2015"
3883,10691,"07 21, 2015"
210,10691,"07 9, 2015"
3227,10691,"04 23, 2015"
685,10691,"11 14, 2014"
4137,10691,"11 10, 2014"
9806,10691,"01 20, 2014"
4057,10691,"01 2, 2014"
10671,10691,"08 16, 2013"
2962,10691,"03 27, 2013"
14849,10692,"05 4, 2013"
13023,10692,"01 1, 2017"
6459,10692,"12 24, 2016"
14491,10692,"12 6, 2016"
11238,10692,"11 25, 2016"
15259,10692,"11 14, 2016"
11968,10692,"09 6, 2016"
11965,10692,"07 17, 2016"
13065,10692,"05 30, 2016"
7910,10692,"03 8, 2015"
7613,10692,"03 15, 2014"
10496,10692,"11 23, 2013"
2587,10692,"08 14, 2013"
15043,10692,"05 22, 2013"
1686,10692,"05 17, 2013"
7662,10692,"05 16, 2013"
13587,10692,"05 10, 2013"
13594,10692,"05 7, 2013"
13956,10692,"05 7, 2013"
14482,10692,"05 7, 2013"
14176,10692,"05 7, 2013"
12725,10693,"12 5, 2016"
2405,10693,"09 19, 2015"
13405,10693,"11 21, 2014"
7392,10693,"10 25, 2014"
5455,10693,"08 6, 2014"
11342,10693,"07 25, 2014"
12584,10693,"07 18, 2014"
3342,10693,"03 3, 2014"
5394,10693,"02 1, 2014"
11860,10693,"01 14, 2014"
14307,10693,"12 3, 2013"
7595,10693,"10 22, 2013"
15260,10694,"01 13, 2015"
2997,10693,"07 27, 2013"
9879,10693,"07 15, 2013"
11335,10693,"07 12, 2013"
12117,10693,"06 30, 2013"
12637,10693,"06 25, 2013"
9937,10694,"01 30, 2017"
2970,10693,"06 10, 2013"
3568,10694,"01 3, 2017"
13267,10693,"05 24, 2013"
13958,10693,"05 14, 2013"
2517,10694,"04 7, 2015"
2780,10694,"02 12, 2015"
6260,10694,"02 11, 2015"
148,10694,"02 6, 2015"
245,10694,"02 3, 2015"
2630,10694,"01 28, 2015"
2317,10694,"01 26, 2015"
2347,10694,"01 23, 2015"
2307,10694,"01 18, 2015"
6717,10694,"01 17, 2015"
5803,10694,"01 16, 2015"
528,10694,"01 16, 2015"
7780,10694,"01 13, 2015"
6282,10695,"06 16, 2015"
1056,10695,"02 17, 2018"
3535,10695,"02 17, 2018"
6361,10695,"11 21, 2017"
2237,10695,"02 25, 2017"
2896,10695,"07 15, 2016"
3970,10695,"04 12, 2016"
7949,10695,"01 22, 2016"
2517,10695,"01 9, 2016"
9854,10695,"11 16, 2015"
148,10695,"09 23, 2015"
11133,10695,"07 8, 2015"
6744,10695,"07 4, 2015"
6701,10695,"06 25, 2015"
2317,10695,"06 25, 2015"
15008,10696,"09 1, 2015"
2654,10696,"09 1, 2015"
599,10696,"01 16, 2018"
11553,10696,"10 18, 2016"
1123,10696,"10 7, 2016"
4738,10696,"09 10, 2016"
878,10696,"09 8, 2016"
7564,10696,"08 22, 2016"
12741,10696,"03 16, 2016"
5369,10696,"01 31, 2016"
2512,10696,"01 25, 2016"
9747,10696,"12 8, 2015"
11846,10696,"10 22, 2015"
3659,10696,"09 10, 2015"
11133,10696,"09 8, 2015"
7436,10697,"01 5, 2016"
3487,10697,"12 13, 2017"
3462,10697,"09 30, 2017"
2755,10697,"03 23, 2017"
5417,10697,"02 26, 2017"
4943,10697,"01 26, 2017"
5816,10697,"10 10, 2016"
9900,10697,"08 3, 2016"
2746,10697,"06 20, 2016"
3567,10697,"04 30, 2016"
3247,10697,"04 6, 2016"
11925,10697,"02 18, 2016"
7957,10697,"02 13, 2016"
3659,10697,"02 1, 2016"
8583,10697,"01 19, 2016"
11634,10697,"01 13, 2016"
6282,10697,"01 5, 2016"
9223,10698,"09 6, 2012"
12700,10698,"06 30, 2012"
14890,10698,"06 26, 2012"
8017,10698,"01 22, 2017"
7489,10698,"07 12, 2016"
3359,10698,"05 19, 2016"
13697,10698,"04 5, 2016"
10280,10698,"10 11, 2015"
1932,10698,"06 1, 2015"
9753,10698,"05 30, 2015"
3025,10698,"07 27, 2014"
5416,10698,"03 28, 2014"
2497,10698,"03 13, 2014"
829,10698,"03 1, 2014"
6964,10698,"09 13, 2013"
11941,10698,"02 5, 2013"
8459,10698,"01 28, 2013"
12410,10698,"11 11, 2012"
8583,10699,"02 3, 2016"
5369,10699,"02 2, 2016"
6282,10699,"02 2, 2016"
7128,10699,"12 28, 2017"
7143,10699,"07 26, 2017"
4592,10699,"02 4, 2017"
11712,10699,"01 2, 2017"
1088,10699,"09 27, 2016"
7592,10699,"06 3, 2016"
6234,10699,"03 23, 2016"
11133,10699,"02 17, 2016"
2311,10700,"10 6, 2015"
6282,10700,"10 6, 2015"
2358,10700,"08 3, 2017"
9720,10700,"01 28, 2017"
6578,10700,"01 4, 2017"
7082,10700,"01 14, 2016"
11111,10700,"01 8, 2016"
3659,10700,"12 11, 2015"
9747,10700,"12 8, 2015"
2317,10700,"12 4, 2015"
7128,10700,"11 28, 2015"
2663,10700,"11 15, 2015"
7835,10700,"11 2, 2015"
8200,10700,"10 22, 2015"
8205,10700,"10 13, 2015"
6482,10700,"10 9, 2015"
2307,10700,"10 8, 2015"
7527,10701,"05 2, 2013"
8490,10701,"12 22, 2016"
2765,10701,"07 27, 2016"
10539,10701,"03 18, 2016"
12175,10702,"01 10, 2017"
15064,10702,"12 28, 2016"
12816,10702,"12 16, 2016"
13482,10702,"04 1, 2016"
10484,10701,"09 8, 2015"
10156,10701,"09 5, 2015"
7387,10701,"08 24, 2015"
13012,10702,"03 28, 2016"
13902,10702,"03 25, 2016"
13793,10702,"09 16, 2015"
2853,10701,"07 1, 2015"
8377,10701,"04 20, 2015"
11803,10701,"04 7, 2015"
12228,10701,"04 6, 2015"
7691,10701,"04 4, 2015"
14190,10701,"02 20, 2015"
14072,10702,"04 6, 2015"
7411,10702,"01 1, 2015"
6258,10702,"11 13, 2014"
7484,10701,"10 5, 2014"
7606,10701,"10 2, 2014"
13081,10702,"09 17, 2014"
3374,10702,"09 1, 2014"
8281,10702,"08 27, 2014"
6611,10701,"08 18, 2014"
1385,10701,"08 3, 2014"
5453,10701,"07 24, 2014"
3721,10702,"06 30, 2014"
8358,10702,"06 7, 2014"
13258,10701,"06 21, 2014"
12555,10702,"05 22, 2014"
3342,10701,"06 2, 2014"
7581,10701,"04 24, 2014"
13451,10701,"04 15, 2014"
12278,10701,"11 22, 2013"
7307,10701,"10 24, 2013"
7515,10701,"10 7, 2013"
3681,10702,"12 29, 2013"
12700,10702,"12 28, 2013"
13281,10702,"12 23, 2013"
13280,10703,"04 17, 2013"
13360,10702,"12 12, 2013"
4029,10701,"09 10, 2013"
32,10702,"11 30, 2013"
12505,10702,"11 26, 2013"
7478,10701,"08 10, 2013"
11990,10701,"08 6, 2013"
5687,10702,"11 24, 2013"
7239,10702,"11 24, 2013"
7670,10701,"07 14, 2013"
6469,10703,"01 27, 2016"
7139,10703,"11 24, 2015"
3082,10703,"11 11, 2015"
12998,10701,"07 8, 2013"
7534,10702,"07 9, 2013"
8577,10702,"05 26, 2013"
13333,10701,"06 27, 2013"
7667,10702,"04 22, 2013"
4767,10703,"10 6, 2015"
9218,10703,"10 3, 2015"
8280,10703,"10 2, 2015"
11541,10703,"09 30, 2015"
7529,10701,"06 17, 2013"
8858,10703,"09 28, 2015"
7511,10703,"05 19, 2015"
7534,10701,"06 10, 2013"
7528,10701,"06 9, 2013"
11989,10701,"06 9, 2013"
12000,10701,"06 7, 2013"
14017,10703,"08 30, 2014"
3340,10703,"08 15, 2014"
2853,10703,"07 20, 2014"
12193,10701,"06 1, 2013"
7602,10703,"07 10, 2014"
7518,10701,"05 30, 2013"
7484,10703,"07 9, 2014"
9599,10703,"07 8, 2014"
11354,10703,"07 7, 2014"
14470,10703,"07 2, 2014"
6225,10703,"06 24, 2014"
9879,10703,"10 29, 2013"
7036,10703,"10 21, 2013"
13674,10701,"05 17, 2013"
13254,10701,"05 14, 2013"
9930,10703,"06 1, 2013"
14904,10703,"05 16, 2013"
13681,10703,"05 12, 2013"
12617,10701,"05 11, 2013"
12710,10703,"04 27, 2013"
7315,10701,"05 9, 2013"
7511,10701,"05 9, 2013"
7578,10701,"05 9, 2013"
12710,10701,"05 8, 2013"
5078,10701,"05 8, 2013"
13636,10701,"05 8, 2013"
13637,10701,"05 8, 2013"
4374,10701,"05 7, 2013"
8038,10701,"05 6, 2013"
8924,10701,"05 6, 2013"
7254,10701,"05 5, 2013"
13638,10701,"05 4, 2013"
13680,10701,"05 3, 2013"
7409,10701,"05 3, 2013"
14718,10701,"05 2, 2013"
7701,10701,"05 2, 2013"
11751,10704,"06 15, 2017"
13512,10704,"03 31, 2017"
13298,10704,"12 17, 2016"
14691,10704,"11 7, 2016"
14695,10704,"08 16, 2016"
7816,10704,"08 13, 2016"
14888,10704,"07 11, 2016"
15010,10704,"05 30, 2016"
12140,10704,"03 24, 2016"
14754,10704,"07 13, 2015"
32,10704,"05 19, 2015"
7805,10704,"02 4, 2015"
15198,10704,"10 2, 2014"
8392,10704,"08 28, 2014"
5455,10704,"07 25, 2014"
12231,10704,"05 8, 2014"
14594,10704,"02 5, 2014"
6561,10704,"09 15, 2013"
13583,10704,"08 14, 2013"
14522,10704,"12 20, 2012"
11940,10704,"12 20, 2012"
6600,10704,"12 1, 2012"
12112,10705,"06 11, 2013"
12379,10705,"06 11, 2013"
13955,10705,"06 11, 2013"
11583,10705,"11 10, 2017"
8286,10705,"12 22, 2016"
5406,10705,"08 27, 2015"
11336,10705,"12 2, 2014"
10396,10705,"08 24, 2014"
427,10705,"08 8, 2014"
12063,10705,"07 7, 2014"
