user,item,Time
14058,12247,"12 31, 2017"
4545,10834,"05 17, 2015"
12164,5009,"12 12, 2013"
1190,12311,"12 16, 2016"
3905,7507,"10 7, 2015"
1741,4083,"06 30, 2014"
9048,2867,"03 26, 2017"
6590,8081,"09 14, 2014"
14556,6067,"03 14, 2017"
2074,2343,"04 12, 2012"
2506,2159,"11 4, 2013"
1618,7052,"02 25, 2014"
13989,13902,"07 16, 2014"
11807,5564,"03 18, 2015"
8265,10211,"07 3, 2013"
8266,3710,"04 25, 2014"
3109,8821,"06 4, 2013"
13490,10789,"02 9, 2016"
2514,6706,"12 17, 2012"
5269,6214,"07 16, 2016"
8994,12124,"07 5, 2015"
9357,4619,"05 6, 2014"
2374,1605,"11 15, 2016"
4029,11175,"02 25, 2017"
2073,1902,"07 17, 2005"
10491,13928,"08 23, 2016"
1574,406,"07 11, 2012"
13899,10115,"06 11, 2013"
14388,8020,"01 31, 2014"
12157,6785,"03 31, 2015"
630,12496,"07 7, 2017"
1506,6025,"11 6, 2005"
8563,13451,"05 16, 2017"
8172,14455,"10 13, 2017"
9879,10737,"09 28, 2013"
9,913,"08 1, 2014"
6783,6227,"10 8, 2017"
10131,6962,"05 15, 2014"
7118,13919,"02 28, 2018"
7438,12854,"02 15, 2018"
6794,11639,"09 19, 2017"
13192,10457,"09 30, 2016"
12225,13993,"10 8, 2016"
6590,11066,"11 14, 2013"
362,1391,"03 20, 2010"
12017,8202,"01 25, 2015"
6837,6772,"10 27, 2014"
8446,7701,"09 30, 2016"
8263,10709,"02 18, 2013"
3135,11721,"12 25, 2016"
4032,4588,"10 26, 2002"
9573,13418,"11 21, 2016"
8070,13442,"05 17, 2017"
5632,4630,"05 7, 2015"
3459,15040,"10 17, 2014"
1630,9891,"08 30, 2011"
7778,11132,"11 4, 2013"
10093,8847,"02 2, 2015"
3062,11817,"07 14, 2016"
4612,321,"11 13, 2014"
2497,10698,"03 13, 2014"
11337,4440,"07 11, 2016"
10964,3044,"12 7, 2012"
3724,7105,"05 17, 2016"
12713,14511,"03 30, 2018"
6515,8089,"12 15, 2015"
4452,8861,"08 15, 2015"
10660,6008,"07 21, 2017"
8590,6441,"05 27, 2013"
9526,2093,"10 10, 2015"
2795,11664,"12 4, 2017"
3345,9475,"05 25, 2012"
1987,2336,"08 2, 2017"
6433,11434,"02 22, 2015"
8315,13416,"04 20, 2018"
8433,2393,"03 10, 2018"
2971,1536,"09 16, 2014"
6311,587,"04 8, 2014"
11798,5080,"10 25, 2015"
1436,1769,"09 7, 2013"
13337,14498,"12 1, 2017"
2803,3191,"05 29, 2014"
2201,2067,"08 4, 2008"
7632,10063,"05 5, 2013"
34,1376,"08 7, 2002"
15307,12034,"08 16, 2015"
797,3800,"01 19, 2017"
721,3242,"01 16, 2016"
4169,3112,"02 20, 2015"
57,8,"01 18, 2011"
1784,9545,"06 25, 2014"
6529,8680,"04 28, 2016"
8313,10281,"05 8, 2017"
15270,14403,"12 22, 2015"
586,9411,"07 9, 2012"
2765,14058,"01 30, 2017"
4853,3463,"12 14, 2015"
8689,4177,"04 10, 2017"
7659,5098,"05 2, 2013"
8613,2647,"07 22, 2017"
2521,3170,"11 17, 2014"
9178,13155,"06 8, 2013"
15165,11762,"02 28, 2015"
5478,9152,"10 29, 2012"
4637,4924,"08 22, 2013"
11997,14714,"04 20, 2016"
8268,10115,"06 11, 2013"
5537,4831,"08 5, 2008"
5170,412,"03 15, 2016"
8214,9012,"06 2, 2016"
12632,12199,"01 21, 2016"
14038,9956,"04 11, 2013"
11951,4520,"01 15, 2015"
4845,484,"08 30, 2016"
5088,13200,"05 17, 2015"
15302,13913,"10 31, 2016"
14073,9635,"09 19, 2013"
4929,12339,"08 9, 2016"
5837,889,"01 28, 2016"
4094,3896,"10 11, 2017"
6590,868,"11 25, 2014"
1321,3534,"07 24, 2017"
14680,6744,"06 14, 2017"
12975,4015,"06 18, 2014"
5893,10894,"08 19, 2012"
9825,4407,"04 10, 2013"
13869,5436,"11 30, 2016"
4886,11792,"09 9, 2016"
5455,11110,"06 28, 2014"
7294,10044,"01 22, 2014"
3833,1851,"05 13, 2014"
6511,675,"04 24, 2013"
7621,6829,"06 25, 2013"
1323,5209,"05 2, 2018"
13434,11887,"02 3, 2015"
9825,4427,"05 7, 2013"
3617,9790,"03 5, 2014"
1159,14885,"06 17, 2013"
14669,12228,"12 2, 2016"
2508,6302,"08 9, 2015"
10430,13098,"05 27, 2017"
10038,13863,"09 30, 2013"
1168,1340,"11 7, 2013"
10669,3603,"01 11, 2018"
400,7960,"03 22, 2015"
3041,1448,"11 22, 2014"
1613,1056,"04 29, 2017"
7481,7957,"04 2, 2014"
5364,10284,"04 28, 2016"
7099,3493,"05 9, 2017"
5938,3336,"12 4, 2012"
1953,13678,"03 5, 2012"
14689,14262,"08 17, 2016"
13719,12045,"07 30, 2015"
3512,4392,"07 27, 2014"
6331,5360,"04 21, 2014"
3514,3186,"01 7, 2017"
14408,12974,"07 23, 2017"
15273,12890,"08 9, 2017"
1890,1326,"01 3, 2013"
7386,1033,"05 3, 2017"
12479,9997,"07 13, 2014"
3389,7335,"11 19, 2015"
1929,9897,"11 2, 2013"
7027,2543,"12 26, 2012"
10774,5565,"05 15, 2015"
6728,11582,"03 7, 2016"
11751,5632,"09 27, 2014"
10109,2619,"08 4, 2013"
8082,11724,"07 3, 2016"
7462,4151,"11 19, 2017"
1442,6245,"02 21, 2006"
4688,587,"07 8, 2014"
2264,1571,"07 11, 2015"
4286,15106,"05 14, 2013"
6459,5924,"08 22, 2017"
9788,5409,"09 23, 2016"
873,5929,"05 5, 2006"
5902,13747,"12 10, 2011"
8782,4034,"03 24, 2015"
8839,14100,"06 5, 2014"
2161,14832,"02 18, 2015"
1469,437,"11 27, 2012"
3093,2647,"09 17, 2017"
2676,2096,"11 29, 2016"
2270,15078,"06 14, 2015"
11498,7440,"07 13, 2016"
10080,1685,"12 1, 2014"
11304,11398,"09 3, 2015"
13845,9084,"02 17, 2014"
11420,12567,"12 24, 2016"
12905,11237,"07 10, 2013"
3251,9846,"09 14, 2012"
9381,11839,"01 4, 2015"
7632,9454,"06 9, 2013"
2362,5684,"04 29, 2015"
2875,11839,"07 28, 2016"
12184,8081,"01 9, 2015"
10396,8202,"07 23, 2014"
15313,13903,"12 24, 2016"
3486,10768,"04 9, 2013"
10363,2611,"09 16, 2013"
14181,8443,"04 12, 2018"
8022,2234,"02 21, 2016"
9490,4079,"01 7, 2017"
7586,14910,"08 19, 2014"
5944,14018,"02 4, 2014"
3244,6435,"03 8, 2013"
7258,4451,"09 12, 2015"
8371,11026,"04 22, 2018"
6110,8847,"01 8, 2015"
13217,10249,"01 24, 2015"
8369,1050,"07 6, 2017"
2929,3069,"03 19, 2013"
6180,2706,"05 18, 2015"
9022,5985,"04 18, 2016"
8475,1083,"02 7, 2017"
13745,6120,"10 27, 2015"
3342,1040,"06 5, 2016"
5078,15167,"07 4, 2018"
13012,12944,"08 26, 2017"
13553,13491,"11 4, 2016"
6349,6784,"03 12, 2014"
9782,1720,"04 15, 2007"
3808,7908,"06 9, 2015"
14314,14252,"02 14, 2017"
3952,815,"04 29, 2015"
10121,3045,"07 5, 2017"
3202,4086,"07 6, 2013"
3853,2271,"03 22, 2006"
8041,960,"06 11, 2015"
4218,272,"12 15, 2012"
7124,11147,"05 6, 2016"
12766,7010,"12 20, 2014"
15148,12907,"05 2, 2017"
8338,9494,"05 9, 2014"
6589,10191,"11 17, 2013"
11934,11262,"09 23, 2016"
4967,11920,"09 19, 2015"
13652,14104,"05 9, 2016"
923,9298,"03 4, 2014"
7750,5019,"05 22, 2015"
9914,13393,"09 18, 2014"
2382,657,"03 11, 2013"
12040,3182,"05 20, 2013"
8984,11648,"08 23, 2017"
9440,1672,"06 23, 2015"
8599,14993,"07 14, 2016"
2965,7641,"04 30, 2015"
4999,6735,"08 13, 2014"
9753,5607,"04 26, 2015"
8604,4631,"07 22, 2015"
9077,3870,"08 20, 2017"
89,8900,"06 28, 2014"
14444,5883,"09 21, 2016"
3587,608,"06 26, 2015"
7792,8513,"04 23, 2017"
7620,12336,"10 8, 2017"
2120,534,"03 10, 2010"
4933,3758,"11 18, 2014"
14295,9679,"05 24, 2014"
9071,6488,"02 23, 2015"
9771,11290,"03 5, 2015"
13359,12383,"02 1, 2016"
12295,5629,"06 7, 2012"
1843,6372,"08 1, 2010"
9315,1301,"01 24, 2013"
3335,10560,"10 13, 2013"
3103,9400,"09 11, 2014"
7730,5663,"05 23, 2016"
7710,5985,"03 20, 2014"
8994,6519,"05 24, 2014"
12824,4672,"09 25, 2015"
1434,6120,"10 27, 2016"
7386,5030,"04 26, 2014"
13066,7349,"11 29, 2014"
7515,9420,"02 14, 2015"
3892,4118,"11 2, 2015"
8611,9711,"02 3, 2013"
596,13595,"03 24, 2017"
14954,12757,"12 14, 2016"
3529,5768,"07 9, 2015"
5720,587,"03 23, 2015"
8539,2528,"10 15, 2017"
14655,7123,"09 2, 2016"
3536,204,"02 13, 2018"
8389,1054,"04 10, 2016"
11125,6574,"08 24, 2016"
7254,11075,"02 21, 2014"
13697,12738,"02 20, 2017"
528,1828,"12 3, 2013"
8608,4049,"10 29, 2014"
14386,9916,"03 6, 2018"
10335,4161,"07 16, 2017"
5486,13224,"01 2, 2014"
4111,8358,"10 23, 2016"
7146,10184,"11 12, 2012"
12732,6051,"02 27, 2015"
5175,1681,"04 17, 2015"
3888,1241,"11 6, 2014"
8448,11537,"12 13, 2015"
4604,683,"03 19, 2014"
14697,11841,"02 22, 2015"
3422,7329,"05 28, 2017"
7373,12045,"06 1, 2015"
5021,2558,"08 6, 2012"
2709,12375,"12 29, 2015"
11885,3093,"01 8, 2017"
2944,3331,"06 8, 2017"
9918,3674,"05 11, 2017"
343,1551,"06 30, 2015"
3359,13503,"11 27, 2016"
11298,9902,"06 29, 2015"
5669,8603,"03 18, 2016"
3962,11531,"12 6, 2015"
11702,8008,"03 31, 2015"
12224,3869,"05 6, 2017"
10919,15002,"05 31, 2018"
11126,9958,"08 5, 2016"
5043,5381,"11 14, 2015"
12287,10201,"09 21, 2016"
5315,6831,"09 30, 2015"
8442,12011,"06 26, 2015"
10862,5976,"12 5, 2017"
1205,6023,"05 22, 2014"
2809,1439,"12 15, 2014"
2971,1453,"01 1, 2013"
7908,9627,"04 27, 2014"
11195,2333,"01 11, 2012"
6799,819,"06 21, 2013"
5478,6748,"06 19, 2013"
910,1129,"01 5, 2004"
7755,12840,"03 16, 2017"
4110,264,"04 19, 2014"
3365,12900,"05 12, 2017"
6065,609,"11 16, 2014"
2510,6034,"11 18, 2011"
11659,11187,"08 4, 2014"
796,2193,"09 21, 2000"
2788,1238,"05 15, 2016"
8967,6021,"04 21, 2016"
2047,6128,"01 6, 2008"
7198,9347,"09 30, 2014"
90,8257,"10 13, 2017"
6489,4038,"07 4, 2012"
10586,6897,"10 30, 2009"
3375,10149,"03 31, 2015"
584,865,"12 22, 2013"
8264,12076,"08 22, 2015"
9501,3399,"11 29, 2014"
11917,14704,"02 6, 2018"
815,10062,"07 12, 2013"
2515,4955,"11 27, 2015"
3345,10236,"09 17, 2013"
500,8509,"03 9, 2015"
8972,2680,"05 28, 2017"
15092,15114,"04 12, 2018"
12584,3387,"09 20, 2015"
13479,7510,"02 15, 2015"
4696,3314,"10 23, 2012"
8436,1057,"12 30, 2017"
269,329,"09 15, 2008"
1640,93,"04 23, 2016"
8265,10901,"08 11, 2014"
11718,13312,"07 13, 2017"
10076,13858,"06 12, 2014"
11796,14980,"07 9, 2016"
6283,2097,"07 8, 2012"
2032,7523,"04 10, 2015"
7375,5281,"09 10, 2013"
941,7575,"06 6, 2014"
6109,9182,"02 28, 2015"
669,9873,"06 28, 2014"
12727,12696,"11 1, 2016"
4840,3438,"03 15, 2015"
11374,9526,"04 21, 2017"
8328,5988,"07 14, 2013"
2688,8965,"02 22, 2013"
951,52,"04 21, 2013"
14731,9850,"04 7, 2014"
14562,11308,"07 6, 2017"
7982,6972,"01 28, 2013"
4638,8060,"07 30, 2015"
9598,5482,"08 13, 2015"
6590,14002,"01 15, 2014"
12179,10061,"04 18, 2013"
5889,4363,"11 8, 2012"
6539,4351,"10 28, 2014"
2304,533,"01 30, 2013"
2638,8829,"04 18, 2015"
9200,12849,"04 3, 2017"
73,2772,"04 5, 2002"
293,7661,"03 21, 2014"
2853,12094,"06 26, 2015"
13800,10808,"12 11, 2016"
10801,12327,"02 19, 2016"
11118,11071,"11 4, 2014"
4950,10243,"09 23, 2012"
2607,4782,"08 10, 2014"
2268,9495,"11 23, 2013"
4541,10510,"07 10, 2016"
7300,12138,"07 18, 2015"
9690,4591,"01 6, 2017"
3021,5314,"10 2, 2016"
10154,4138,"10 9, 2017"
13214,8972,"04 14, 2015"
8590,6958,"10 19, 2015"
1048,14845,"05 29, 2016"
4581,4041,"05 17, 2014"
15295,14308,"08 13, 2016"
4675,14157,"08 10, 2017"
8042,14365,"03 28, 2018"
6515,11197,"06 18, 2014"
3724,7109,"07 14, 2016"
4553,6432,"11 18, 2013"
3408,6626,"05 12, 2017"
14399,8884,"12 8, 2013"
4523,9800,"12 9, 2012"
14950,14499,"12 16, 2017"
8796,2061,"05 23, 2013"
4052,257,"05 6, 2015"
8249,6888,"11 24, 2017"
4972,4809,"07 11, 2014"
5956,2007,"05 15, 2011"
15113,14516,"01 12, 2018"
10580,10885,"01 1, 2015"
2101,173,"12 10, 2015"
817,10167,"03 3, 2012"
5687,3266,"03 27, 2014"
1304,1274,"09 15, 2009"
11064,5956,"08 3, 2017"
11058,2259,"12 27, 2013"
14480,14853,"12 13, 2016"
12003,10966,"11 18, 2015"
13797,7117,"10 18, 2014"
8017,14186,"06 27, 2016"
8371,2754,"10 29, 2016"
5950,571,"01 27, 2013"
744,2651,"11 22, 2013"
9904,1605,"07 10, 2016"
13630,13018,"04 10, 2014"
12236,13632,"03 11, 2018"
8747,9216,"09 23, 2017"
6370,4797,"12 20, 2017"
4822,7558,"02 3, 2015"
12234,5053,"02 24, 2018"
2031,7620,"01 31, 2014"
2548,8850,"07 25, 2014"
3920,911,"03 1, 2018"
6839,6845,"03 3, 2015"
13352,13120,"04 5, 2018"
8955,8814,"09 24, 2013"
901,349,"07 1, 2012"
3589,9608,"01 5, 2013"
2256,7972,"03 5, 2016"
9367,4027,"01 8, 2015"
8437,1089,"09 20, 2017"
5375,1430,"08 4, 2014"
8683,1665,"10 21, 2014"
15095,11885,"06 2, 2017"
11372,8829,"11 4, 2014"
812,5654,"04 12, 2015"
1129,13893,"09 9, 2014"
3862,1356,"10 15, 2014"
11592,5368,"07 23, 2016"
12939,9919,"04 21, 2014"
3658,7413,"05 3, 2016"
11241,5430,"05 30, 2014"
3465,13417,"04 3, 2016"
5002,2409,"12 8, 2014"
3720,5828,"04 9, 2018"
12897,14706,"06 21, 2017"
2846,9112,"12 19, 2013"
1904,15060,"08 12, 2009"
8694,11633,"10 22, 2017"
3359,11606,"07 13, 2016"
1904,4034,"04 30, 2015"
7963,3106,"07 25, 2016"
3635,9269,"06 15, 2016"
7023,6208,"08 16, 2017"
11904,7779,"05 19, 2014"
6469,8796,"11 10, 2015"
8067,11299,"03 30, 2014"
2802,3674,"09 19, 2017"
6972,758,"12 31, 2014"
8175,14960,"05 29, 2018"
11221,6785,"04 20, 2016"
12668,14253,"09 12, 2017"
12956,11518,"05 19, 2015"
10473,14071,"10 25, 2016"
9660,5113,"11 2, 2017"
2282,5450,"06 29, 2015"
9955,4138,"06 25, 2017"
3027,4069,"06 27, 2013"
6154,4943,"08 24, 2015"
1862,3052,"02 25, 2015"
6589,8140,"09 22, 2015"
1385,3443,"04 7, 2015"
6959,11757,"11 16, 2014"
3227,5206,"11 24, 2017"
10527,5746,"04 3, 2015"
1164,4919,"10 29, 2015"
2724,9608,"01 23, 2013"
1183,117,"12 8, 2012"
724,11894,"06 19, 2015"
7903,13138,"05 24, 2016"
6066,8658,"03 1, 2018"
1045,1328,"08 5, 2017"
6105,4714,"12 6, 2009"
14709,12778,"12 26, 2016"
7534,10431,"10 15, 2012"
3219,830,"07 10, 2016"
10672,2802,"01 15, 2014"
821,5728,"07 28, 2014"
2971,3545,"03 4, 2014"
15036,8169,"06 8, 2015"
15085,13439,"11 6, 2017"
11347,4080,"07 25, 2013"
8967,7179,"03 24, 2016"
901,3810,"07 14, 2012"
2919,5474,"09 13, 2015"
7730,8202,"05 24, 2016"
10615,7103,"04 14, 2018"
3382,670,"10 12, 2015"
13383,8080,"08 13, 2016"
3274,3385,"05 4, 2014"
4963,13659,"01 31, 2015"
12553,6701,"06 9, 2014"
608,4043,"04 7, 2014"
194,7572,"09 15, 2014"
8264,15144,"08 29, 2014"
7189,9458,"11 29, 2011"
6080,10034,"07 2, 2013"
14487,14640,"11 30, 2016"
6660,13134,"10 17, 2016"
7518,10756,"07 28, 2013"
1833,1121,"01 1, 2016"
2163,5602,"05 1, 2014"
744,1357,"05 30, 2015"
5444,4337,"03 2, 2018"
195,12,"08 11, 2014"
6492,13811,"08 11, 2015"
6807,9746,"01 12, 2015"
13507,5553,"07 30, 2017"
7832,1050,"07 31, 2017"
230,2781,"03 3, 2017"
7612,8214,"07 6, 2014"
2866,10940,"07 19, 2014"
814,3241,"04 26, 2016"
9239,14067,"04 16, 2014"
7507,12676,"10 18, 2016"
13512,4780,"03 8, 2017"
7315,11047,"05 20, 2014"
12201,10831,"01 13, 2018"
13617,11811,"07 27, 2017"
4310,5214,"12 10, 2016"
8192,14527,"01 4, 2018"
8228,4179,"09 9, 2016"
6253,6803,"08 27, 2014"
4188,5686,"04 15, 2015"
13901,9544,"11 8, 2013"
12018,13993,"09 8, 2015"
723,7271,"05 29, 2015"
2853,11420,"07 26, 2014"
10723,7096,"04 19, 2013"
4656,337,"09 24, 2016"
2474,906,"08 16, 2015"
351,3345,"01 14, 2002"
2963,1610,"06 4, 2016"
4095,1911,"10 30, 2015"
2526,9746,"11 1, 2013"
1037,2281,"09 14, 2008"
2884,12293,"12 27, 2015"
1611,4296,"02 16, 2010"
15052,14563,"04 1, 2018"
11759,2947,"01 11, 2014"
3727,6464,"05 13, 2015"
14512,12917,"05 7, 2017"
8563,13355,"06 11, 2015"
11885,12834,"03 12, 2017"
1224,6946,"05 6, 2010"
14223,8226,"01 23, 2014"
12022,6017,"01 1, 2014"
14154,13395,"05 13, 2014"
3547,2394,"06 21, 2012"
6658,12337,"10 31, 2016"
10724,5818,"01 7, 2015"
8994,5971,"02 6, 2018"
8915,12460,"04 22, 2016"
7641,9554,"12 13, 2013"
2541,2645,"01 31, 2017"
9326,3693,"04 29, 2004"
14858,8441,"01 26, 2018"
3312,4382,"09 18, 2014"
4940,7494,"11 6, 2013"
344,13848,"07 26, 2015"
2538,10910,"08 19, 2012"
10428,14877,"04 5, 2017"
5467,1815,"03 27, 2013"
2261,14720,"01 1, 2015"
1847,399,"04 24, 2016"
12274,12551,"06 19, 2016"
6705,8409,"12 31, 2016"
6415,13027,"10 20, 2014"
3060,2176,"08 30, 2017"
8035,3815,"08 18, 2017"
15054,8197,"04 8, 2014"
1103,1440,"08 26, 2013"
4748,2923,"02 23, 2005"
5788,13792,"12 19, 2016"
2758,13360,"07 10, 2015"
1463,7842,"06 8, 2013"
225,4593,"12 26, 2010"
12961,10899,"08 13, 2017"
8228,12570,"08 18, 2016"
7509,12555,"06 23, 2016"
506,22,"06 16, 2016"
1574,1412,"01 2, 2010"
1190,57,"01 16, 2013"
11065,6970,"11 9, 2015"
1664,4105,"09 17, 2015"
7956,14890,"02 10, 2018"
7197,9217,"05 17, 2016"
9599,14045,"02 7, 2018"
12732,6346,"04 2, 2015"
7374,4097,"11 23, 2014"
14123,12079,"07 5, 2015"
7531,10284,"11 9, 2015"
8199,2617,"04 9, 2014"
2512,7568,"05 4, 2012"
736,1901,"02 20, 2011"
2549,9866,"04 24, 2013"
6958,8559,"02 1, 2014"
8407,4169,"02 23, 2016"
10642,7167,"03 23, 2011"
14159,10865,"09 28, 2017"
8699,10070,"04 29, 2018"
10617,11312,"08 23, 2016"
2730,3234,"09 2, 2016"
5041,6055,"07 29, 2013"
3365,12359,"11 16, 2016"
13109,10558,"01 1, 2018"
13028,13897,"07 19, 2016"
7298,11219,"01 27, 2014"
1259,6126,"08 16, 2003"
10544,10441,"03 27, 2013"
9043,14246,"03 2, 2018"
15041,8458,"01 31, 2018"
5025,10800,"12 26, 2016"
8611,9394,"08 22, 2016"
1738,10212,"08 30, 2015"
5035,9888,"01 28, 2016"
3277,4496,"06 20, 2015"
3442,1236,"02 19, 2013"
1506,1894,"07 30, 2005"
10711,4181,"09 22, 2015"
5579,13611,"09 12, 2014"
2496,1226,"05 7, 2011"
1794,6253,"07 2, 2009"
3975,10624,"01 13, 2014"
14485,11152,"11 15, 2015"
14214,10453,"07 8, 2013"
7658,13599,"04 4, 2015"
3325,7306,"05 13, 2014"
14221,5668,"11 2, 2013"
9528,4109,"04 21, 2016"
14083,13622,"12 4, 2017"
8070,7844,"10 21, 2013"
7420,11765,"05 4, 2015"
775,2973,"05 19, 2014"
8121,11411,"11 23, 2017"
5444,6933,"06 19, 2017"
280,3232,"11 29, 2004"
11030,13088,"03 17, 2015"
2135,10341,"08 10, 2015"
15319,12537,"06 22, 2016"
2648,8533,"07 9, 2015"
14604,12504,"06 26, 2015"
12292,3256,"02 18, 2013"
1964,4789,"07 15, 2004"
12877,14253,"11 19, 2017"
12332,11076,"04 15, 2018"
3380,4996,"01 14, 2014"
8211,14803,"07 9, 2015"
2736,2234,"03 24, 2018"
9987,11898,"10 27, 2015"
7678,10045,"12 26, 2012"
5832,8886,"05 12, 2014"
6493,8593,"11 12, 2017"
163,4028,"01 6, 2015"
7495,4848,"04 10, 2014"
2884,10981,"10 30, 2017"
13383,13739,"09 19, 2013"
10541,4847,"02 16, 2013"
712,7314,"03 7, 2014"
3261,7294,"11 30, 2013"
10826,6430,"10 11, 2016"
6473,887,"02 7, 2015"
12478,13606,"05 4, 2016"
14749,10580,"04 27, 2018"
10545,2296,"09 11, 2014"
391,3056,"09 11, 2015"
10617,7028,"09 15, 2012"
382,8812,"06 6, 2017"
10489,8098,"04 18, 2016"
8153,8308,"02 8, 2015"
12087,4334,"03 17, 2018"
5032,4172,"01 18, 2017"
6213,9366,"08 15, 2014"
4963,13844,"09 13, 2013"
7037,4371,"02 28, 2013"
8888,6016,"10 28, 2014"
12874,15195,"03 7, 2018"
3738,11622,"11 25, 2014"
9683,2705,"09 21, 2016"
5453,7842,"10 25, 2014"
7392,15075,"03 1, 2018"
11748,10594,"08 1, 2014"
4075,12780,"08 12, 2017"
1540,216,"11 30, 2014"
10621,7198,"04 20, 2011"
5982,8622,"09 30, 2017"
1711,4831,"09 13, 2006"
10271,11234,"03 5, 2014"
13777,9432,"10 21, 2014"
7331,13828,"01 20, 2013"
8496,5034,"01 13, 2015"
12107,5100,"04 29, 2018"
343,9208,"10 11, 2014"
5659,1274,"07 4, 2014"
5529,4402,"09 11, 2014"
9769,9723,"02 26, 2013"
9280,1851,"11 10, 2014"
11214,2623,"12 6, 2013"
7984,7085,"01 29, 2016"
11302,15004,"02 18, 2018"
1826,3533,"09 2, 2007"
3076,1083,"09 27, 2016"
10156,10148,"09 5, 2015"
9892,1603,"05 10, 2015"
12762,14959,"07 27, 2017"
11231,7575,"12 28, 2013"
13994,11230,"07 16, 2014"
10942,2180,"11 16, 2015"
1008,6213,"09 2, 2012"
4692,7890,"09 19, 2015"
11043,6285,"02 25, 2014"
9632,9765,"01 23, 2013"
6503,3195,"04 13, 2016"
6747,2567,"01 28, 2015"
14845,9915,"07 21, 2013"
409,7349,"08 17, 2014"
14536,7102,"04 4, 2013"
6172,10510,"10 12, 2017"
1294,123,"03 30, 2013"
5328,8910,"05 25, 2016"
1500,587,"09 4, 2015"
5156,488,"01 27, 2016"
1008,1722,"06 15, 2014"
10618,6374,"08 3, 2012"
13363,8114,"03 3, 2015"
5620,1420,"09 6, 2015"
7589,8731,"02 19, 2013"
3450,3604,"07 13, 2015"
2224,468,"03 14, 2010"
7094,3249,"11 11, 2014"
8134,4536,"04 7, 2015"
9278,4951,"06 28, 2016"
10864,5320,"01 1, 2013"
11997,13851,"11 8, 2017"
8777,2178,"09 12, 2014"
12393,13546,"05 24, 2016"
13822,5381,"07 18, 2015"
4323,10546,"12 17, 2016"
4767,3120,"10 7, 2014"
2638,5650,"06 9, 2014"
968,2647,"08 16, 2017"
13920,10677,"03 23, 2018"
2662,10714,"06 12, 2013"
8279,8183,"11 3, 2014"
13053,6360,"11 5, 2013"
8288,10076,"02 1, 2015"
12595,3647,"03 12, 2013"
9690,2648,"11 19, 2016"
1567,3034,"01 3, 2014"
9444,3041,"12 13, 2016"
9161,633,"03 19, 2018"
10767,13629,"06 27, 2016"
11353,14767,"09 8, 2013"
1619,6367,"02 27, 2013"
2055,911,"10 24, 2017"
4235,869,"03 9, 2013"
13420,14707,"05 8, 2016"
153,1251,"12 7, 2009"
2504,6540,"08 13, 2014"
1636,93,"12 12, 2017"
13849,12029,"04 19, 2015"
3316,12145,"06 16, 2014"
2598,9859,"07 4, 2014"
10617,7053,"12 1, 2015"
13262,10370,"10 1, 2014"
2355,3128,"08 4, 2014"
5904,13112,"11 27, 2012"
3438,6574,"02 1, 2016"
3009,9055,"10 13, 2015"
13637,14582,"02 4, 2017"
12226,12956,"10 23, 2017"
7420,14241,"09 8, 2016"
8624,13224,"10 4, 2014"
7642,11246,"04 15, 2014"
7354,10918,"10 24, 2014"
7317,835,"03 18, 2013"
6836,7773,"07 17, 2013"
3721,11070,"06 18, 2014"
11,263,"01 3, 2015"
11570,9436,"09 23, 2014"
11094,6439,"09 17, 2010"
5538,3394,"05 9, 2010"
8378,11886,"03 5, 2015"
14784,13632,"12 14, 2017"
957,7154,"02 13, 2014"
1717,1525,"08 2, 2014"
7404,13181,"01 1, 2015"
8014,11665,"07 27, 2016"
7170,3255,"06 30, 2014"
7882,10558,"03 11, 2015"
13210,11852,"01 11, 2015"
5460,10056,"09 25, 2012"
5866,4832,"02 11, 2008"
6753,10890,"01 29, 2015"
5336,7391,"01 30, 2013"
11313,14732,"04 20, 2018"
1339,3709,"01 7, 2015"
6310,4747,"06 4, 2015"
6130,3840,"06 24, 2015"
8382,6889,"06 13, 2017"
797,12199,"06 22, 2016"
12626,15234,"07 10, 2018"
7800,8403,"04 28, 2018"
9689,1474,"08 17, 2014"
3048,9658,"07 21, 2015"
4323,6802,"12 24, 2017"
5514,8996,"03 10, 2014"
2692,1051,"05 7, 2015"
7252,3482,"10 21, 2012"
13302,10600,"06 21, 2014"
2475,150,"02 16, 2015"
13834,11592,"09 8, 2015"
15073,8275,"01 23, 2016"
9205,4925,"08 7, 2014"
5453,10047,"02 21, 2014"
3367,9240,"05 21, 2014"
7146,10204,"08 15, 2013"
7581,8471,"02 13, 2018"
2514,1850,"04 9, 2014"
3662,1496,"07 9, 2011"
227,6143,"05 9, 2006"
5455,13396,"07 2, 2015"
9176,11787,"06 1, 2016"
12229,12909,"09 4, 2017"
1482,829,"06 26, 2015"
11365,4953,"09 8, 2016"
1593,9539,"09 19, 2017"
11153,12280,"06 17, 2017"
753,1173,"02 1, 2013"
10412,4081,"02 27, 2014"
215,1284,"06 18, 2013"
9088,11665,"11 3, 2015"
13023,14422,"12 11, 2017"
5519,4729,"05 1, 2011"
10650,6965,"07 22, 2014"
10623,7190,"09 18, 2011"
2433,150,"04 21, 2015"
11677,12917,"05 3, 2017"
6165,7229,"04 6, 2012"
6804,13688,"01 24, 2017"
13634,12270,"12 20, 2015"
5125,1528,"01 2, 2012"
8249,3504,"11 13, 2017"
7387,896,"02 25, 2015"
13756,13620,"09 3, 2017"
3381,11710,"09 29, 2014"
